Henry Gold,4877306661718000,805.09,Transfer,Office Supplies Purchase,2244155408715697
Carol White,8776371481593581,67.73,Credit,Refund for Returned Items,
Jane Smith,5487280681876370,938.38,Credit,Payment for Services Rendered,
Henry Gold,4122058391922234,65.89,Debit,Payment for Services Rendered,
Carol White,5940546015102819,894.67,Transfer,Online Purchase,8896719884163172
Eva Green,8300457814754107,773.33,Transfer,Reimbursement for Travel Expenses,4102731307784362
Alice Johnson,4810388077603491,241.98,Debit,Payment for Services Rendered,
Carol White,2229933148071062,864.38,Debit,Monthly Subscription Fee,
Eva Green,4772044813452269,803.94,Debit,Transfer to Savings Account,
Frank Blue,7774556720074788,779.79,Credit,Bonus Payment,
Grace Pink,9443425209403512,614.11,Transfer,Client Payment Received,8512062078239105
John Doe,9745142947482903,991.3,Credit,Credit Card Payment,
Carol White,1361967051267476,802.17,Transfer,Refund for Returned Items,4122058391922234
Bob Brown,9718254662178315,760.24,Credit,Client Payment Received,
Henry Gold,2535689592321012,377.08,Credit,Payment for Services Rendered,
David Black,3078305925645274,572.12,Debit,Monthly Subscription Fee,
Carol White,8941539075966578,976.93,Transfer,Office Supplies Purchase,6497381002187220
Carol White,1124335106180534,102.05,Credit,Client Payment Received,
David Black,6555302233598496,20.06,Debit,Online Purchase,
Frank Blue,2881350835243939,483.37,Debit,Payment for Services Rendered,
David Black,1218623750460420,122.19,Debit,Credit Card Payment,
Henry Gold,8911918208467964,292.25,Transfer,Payment for Services Rendered,2428207136886596
Carol White,7169060026228546,365.32,Transfer,Transfer to Savings Account,7587010367615644
Eva Green,6638836470697467,409.44,Credit,Client Payment Received,
Carol White,8305999049418203,265.8,Transfer,Monthly Subscription Fee,8377884445948549
Eva Green,7498248902307450,816.97,Transfer,Credit Card Payment,4066300079373718
Jane Smith,8952898280196580,734.83,Credit,Online Purchase,
Grace Pink,8908236243392148,713.73,Credit,Bonus Payment,
Henry Gold,2487687226909102,416.73,Transfer,Monthly Subscription Fee,4050800847352350
Henry Gold,9387866550114723,135.98,Transfer,Online Purchase,1184653907661083
Bob Brown,4486463483363013,64.81,Transfer,Client Payment Received,3436839219428577
Jane Smith,5053407348388140,550.39,Credit,Client Payment Received,
Grace Pink,2487687226909102,394.86,Credit,Office Supplies Purchase,
Frank Blue,1672897533273688,815.79,Transfer,Online Purchase,9224105660923476
Grace Pink,6709770523043527,693.35,Transfer,Monthly Subscription Fee,9782280750929610
Carol White,9991272608535201,822.15,Debit,Monthly Subscription Fee,
Alice Johnson,8243024587222803,881.83,Credit,Office Supplies Purchase,
Frank Blue,8070481806812193,311.76,Transfer,Bonus Payment,9430131757365626
Eva Green,3991932413141041,207.0,Debit,Client Payment Received,
Grace Pink,4374519648917275,444.29,Credit,Monthly Subscription Fee,
Eva Green,2479808593199931,567.79,Transfer,Monthly Subscription Fee,9399808069600500
Bob Brown,8737718941532183,20.8,Credit,Client Payment Received,
Alice Johnson,5802030150359103,622.77,Credit,Refund for Returned Items,
Grace Pink,4179780511838513,639.05,Debit,Client Payment Received,
Frank Blue,8315364238577451,27.49,Transfer,Transfer to Savings Account,2757405724167639
Bob Brown,8941539075966578,665.1,Debit,Refund for Returned Items,
Grace Pink,7248199356486720,452.05,Debit,Monthly Subscription Fee,
David Black,3078305925645274,168.6,Credit,Monthly Subscription Fee,
Henry Gold,6959527741720597,851.15,Debit,Refund for Returned Items,
Alice Johnson,3022580816387394,724.31,Transfer,Reimbursement for Travel Expenses,6838835561429488
Frank Blue,7156947273310965,236.14,Transfer,Bonus Payment,9077624471533212
Bob Brown,4927530612143753,298.4,Transfer,Monthly Subscription Fee,7667612307471182
Alice Johnson,2903330446693290,285.97,Debit,Monthly Subscription Fee,
Alice Johnson,7679121815951842,42.41,Transfer,Transfer to Savings Account,4709780637229652
John Doe,3464381678439221,408.62,Transfer,Office Supplies Purchase,9991272608535200
Henry Gold,4740883661248706,563.28,Credit,Client Payment Received,
Carol White,3221787157948585,933.87,Debit,Online Purchase,
Eva Green,4680995756294478,442.43,Credit,Refund for Returned Items,
Eva Green,1380832435019462,436.64,Credit,Online Purchase,
Carol White,2161831841170476,187.67,Debit,Refund for Returned Items,
Grace Pink,7673324227782098,512.25,Transfer,Online Purchase,4544091496796015
Alice Johnson,8874542404409419,102.18,Credit,Credit Card Payment,
Frank Blue,7272493916756153,911.22,Transfer,Payment for Services Rendered,8338693680417829
David Black,1927044868165442,251.18,Debit,Refund for Returned Items,
Henry Gold,4157037460083977,432.58,Credit,Office Supplies Purchase,
Frank Blue,8568891240026378,199.79,Debit,Payment for Services Rendered,
Bob Brown,7537262403900219,545.88,Debit,Monthly Subscription Fee,
Bob Brown,6627154186159139,984.81,Transfer,Reimbursement for Travel Expenses,4104231315892479
David Black,2630911704285042,438.22,Debit,Payment for Services Rendered,
John Doe,2420136378878178,362.21,Debit,Office Supplies Purchase,
Henry Gold,9614466691213425,391.16,Transfer,Credit Card Payment,2789438540599214
Alice Johnson,5593411493831353,748.49,Transfer,Client Payment Received,4282028979055133
Henry Gold,4104231315892479,610.85,Debit,Bonus Payment,
Alice Johnson,2428207136886596,962.15,Credit,Bonus Payment,
John Doe,1901325817749885,384.97,Credit,Refund for Returned Items,
Eva Green,1910748236153924,12.23,Debit,Bonus Payment,
Carol White,1762034285140370,105.01,Transfer,Office Supplies Purchase,1131036814277227
Frank Blue,6610223482127363,661.4,Credit,Monthly Subscription Fee,
Bob Brown,2805277369027782,541.46,Transfer,Monthly Subscription Fee,6058892346064076
Eva Green,5129407636099695,143.08,Credit,Client Payment Received,
Eva Green,6211414077060495,189.95,Debit,Online Purchase,
Eva Green,7587010367615644,260.14,Debit,Office Supplies Purchase,
John Doe,2044700009734061,652.79,Debit,Reimbursement for Travel Expenses,
Grace Pink,1944956210821675,161.64,Debit,Online Purchase,
Jane Smith,3016080912496464,284.95,Debit,Reimbursement for Travel Expenses,
Alice Johnson,6643025894571060,887.41,Debit,Online Purchase,
Carol White,5035533229181317,239.45,Transfer,Bonus Payment,1415611809755396
David Black,7473362316931877,203.1,Credit,Office Supplies Purchase,
Henry Gold,4927530612143753,340.87,Debit,Reimbursement for Travel Expenses,
Alice Johnson,9630604417905325,523.63,Debit,Monthly Subscription Fee,
Grace Pink,2580005359688516,329.71,Transfer,Reimbursement for Travel Expenses,3039056770693624
Carol White,7451231929117277,269.13,Credit,Monthly Subscription Fee,
Henry Gold,8981571948284688,775.27,Transfer,Payment for Services Rendered,2801368422138480
Grace Pink,8896999362162440,419.4,Debit,Client Payment Received,
Carol White,9471150892887780,909.22,Transfer,Transfer to Savings Account,5012301129052641
Alice Johnson,7608147446397878,960.91,Debit,Payment for Services Rendered,
Bob Brown,4275602983913237,370.77,Credit,Reimbursement for Travel Expenses,
Grace Pink,6751831522697397,568.06,Transfer,Online Purchase,3835797758642608
John Doe,4839381186345623,208.76,Credit,Transfer to Savings Account,
Eva Green,3036892803410210,260.65,Transfer,Refund for Returned Items,4543218529189628
John Doe,8039748017104172,72.01,Credit,Reimbursement for Travel Expenses,
Grace Pink,9930419395425807,499.92,Debit,Bonus Payment,
Eva Green,7292205897420101,319.31,Transfer,Reimbursement for Travel Expenses,5482812401173329
Jane Smith,9038500187719790,278.45,Debit,Bonus Payment,
Carol White,7843379434992982,577.88,Credit,Bonus Payment,
Alice Johnson,3464565370714289,100.56,Transfer,Credit Card Payment,7503484884303012
Eva Green,1910748236153924,799.86,Debit,Credit Card Payment,
Bob Brown,2882062964821372,757.83,Debit,Credit Card Payment,
John Doe,5486236315656806,561.69,Credit,Monthly Subscription Fee,
Jane Smith,5296171676603780,422.83,Debit,Monthly Subscription Fee,
Jane Smith,4165292348280880,530.37,Credit,Transfer to Savings Account,
Frank Blue,2868276572311077,985.84,Transfer,Reimbursement for Travel Expenses,8788107001571628
Alice Johnson,5985137008265484,528.08,Debit,Refund for Returned Items,
Bob Brown,6360440854633977,616.92,Transfer,Client Payment Received,3397613587049172
Eva Green,4505234468893832,763.85,Credit,Payment for Services Rendered,
Eva Green,3125229761808015,480.99,Credit,Office Supplies Purchase,
David Black,8735242858004368,19.62,Credit,Office Supplies Purchase,
Bob Brown,2721525351636096,359.6,Transfer,Credit Card Payment,3274899058521530
Eva Green,7522789644919184,822.15,Debit,Transfer to Savings Account,
Alice Johnson,6320126045699992,738.42,Debit,Reimbursement for Travel Expenses,
Eva Green,6657427875053973,884.06,Transfer,Reimbursement for Travel Expenses,5964342068649073
Carol White,3561515229585292,355.65,Credit,Client Payment Received,
Jane Smith,5939024889637089,83.77,Transfer,Reimbursement for Travel Expenses,6666155490535302
John Doe,4687315936332935,969.92,Debit,Monthly Subscription Fee,
Frank Blue,2671040169806302,771.97,Transfer,Office Supplies Purchase,6547657441535724
Henry Gold,3482432104857368,957.01,Credit,Transfer to Savings Account,
Jane Smith,5827000673741265,10.78,Credit,Transfer to Savings Account,
Alice Johnson,8068325816147773,929.61,Debit,Payment for Services Rendered,
Henry Gold,3983849818517479,167.89,Debit,Refund for Returned Items,
Eva Green,8863259711185134,636.2,Transfer,Refund for Returned Items,2852473206719721
Jane Smith,2495895487257575,823.8,Credit,Payment for Services Rendered,
Alice Johnson,9291928659433862,991.55,Debit,Refund for Returned Items,
David Black,3939666301561944,6.06,Credit,Online Purchase,
David Black,9980347984438326,648.87,Debit,Office Supplies Purchase,
Eva Green,2885684097131490,649.56,Credit,Bonus Payment,
Alice Johnson,3547669788725139,909.69,Credit,Monthly Subscription Fee,
Frank Blue,5161964965361163,962.13,Credit,Payment for Services Rendered,
Alice Johnson,8548255434888549,295.25,Transfer,Client Payment Received,7358762077018495
Eva Green,6459036153329664,725.56,Debit,Payment for Services Rendered,
Jane Smith,8899491712081931,625.85,Credit,Transfer to Savings Account,
David Black,2964036147825170,634.09,Transfer,Online Purchase,2580005359688516
Frank Blue,6795484843633420,747.17,Debit,Online Purchase,
Carol White,4748362403606684,582.95,Credit,Client Payment Received,
John Doe,7157841486729310,966.96,Debit,Online Purchase,
Jane Smith,8806667811586514,120.92,Transfer,Reimbursement for Travel Expenses,4275602983913237
Jane Smith,8583318421999722,726.74,Transfer,Monthly Subscription Fee,3247382275909318
Eva Green,3487651847814792,893.71,Credit,Bonus Payment,
Henry Gold,2727390245708204,193.25,Credit,Payment for Services Rendered,
Henry Gold,4458650850840543,788.29,Credit,Monthly Subscription Fee,
Grace Pink,7301032612913722,671.31,Transfer,Payment for Services Rendered,2517253059414203
David Black,4157037460083977,682.31,Credit,Monthly Subscription Fee,
Carol White,3039056770693624,472.31,Debit,Refund for Returned Items,
Jane Smith,8621241449047244,378.37,Credit,Payment for Services Rendered,
Carol White,4173840865958855,385.8,Transfer,Refund for Returned Items,5135713912449570
David Black,3397613587049172,733.43,Credit,Refund for Returned Items,
Frank Blue,1382896803968382,821.5,Debit,Refund for Returned Items,
Grace Pink,9442280087250274,706.42,Debit,Reimbursement for Travel Expenses,
Jane Smith,3397613587049172,660.23,Credit,Refund for Returned Items,
Frank Blue,3527925857136521,736.89,Debit,Reimbursement for Travel Expenses,
David Black,7358762077018495,916.57,Debit,Bonus Payment,
Jane Smith,4433166539841554,860.87,Credit,Reimbursement for Travel Expenses,
Jane Smith,4195659536214682,630.88,Debit,Office Supplies Purchase,
Henry Gold,5999858461715751,685.09,Debit,Monthly Subscription Fee,
John Doe,5012005529776722,91.85,Debit,Payment for Services Rendered,
Frank Blue,3821556055348511,358.84,Transfer,Online Purchase,1987595217233083
Bob Brown,1203853283617667,426.67,Transfer,Credit Card Payment,4687315936332935
Frank Blue,4008635356720246,900.53,Credit,Reimbursement for Travel Expenses,
Eva Green,3822296902034376,325.57,Credit,Online Purchase,
Alice Johnson,4976272127416080,378.13,Credit,Credit Card Payment,
David Black,6643025894571060,607.2,Credit,Office Supplies Purchase,
John Doe,4094095996043915,713.85,Debit,Payment for Services Rendered,
Frank Blue,3828642931283093,821.63,Credit,Client Payment Received,
Alice Johnson,9852376767356584,888.39,Debit,Reimbursement for Travel Expenses,
John Doe,5309261143167421,621.53,Credit,Credit Card Payment,
Bob Brown,7207289539244083,168.65,Debit,Transfer to Savings Account,
Henry Gold,9586389265514085,553.1,Transfer,Office Supplies Purchase,4546934847743088
Bob Brown,6489932740248140,56.26,Credit,Office Supplies Purchase,
Henry Gold,8740677579607753,115.14,Credit,Monthly Subscription Fee,
Jane Smith,5333861257075749,847.16,Credit,Reimbursement for Travel Expenses,
Grace Pink,2546418568153334,562.92,Credit,Bonus Payment,
Eva Green,8338693680417829,569.95,Credit,Client Payment Received,
Carol White,4919383467969584,339.36,Credit,Bonus Payment,
Grace Pink,8018261602439239,691.42,Credit,Refund for Returned Items,
Bob Brown,1508233939344192,640.55,Credit,Payment for Services Rendered,
Eva Green,2828284803331647,10.8,Transfer,Payment for Services Rendered,6105030219824976
Henry Gold,7801480043055686,868.91,Debit,Credit Card Payment,
Bob Brown,7268748082646406,505.45,Credit,Credit Card Payment,
John Doe,9930419395425807,26.32,Debit,Credit Card Payment,
Grace Pink,8941539075966578,4.26,Debit,Online Purchase,
Henry Gold,9852972332072567,120.39,Transfer,Client Payment Received,1927044868165442
Grace Pink,4157037460083977,230.32,Transfer,Credit Card Payment,2368474489952399
David Black,5885673396719037,86.53,Credit,Reimbursement for Travel Expenses,
Bob Brown,4193215718682456,377.25,Transfer,Bonus Payment,5970769303766135
Bob Brown,5994769627022369,804.97,Credit,Refund for Returned Items,
David Black,5305237977023442,326.37,Debit,Monthly Subscription Fee,
Carol White,7478654712228507,894.97,Transfer,Transfer to Savings Account,3716740338090900
Frank Blue,6459036153329664,141.88,Debit,Bonus Payment,
Grace Pink,6780671709995263,204.19,Transfer,Reimbursement for Travel Expenses,2805277369027782
John Doe,4524904938437500,744.12,Transfer,Monthly Subscription Fee,4544091496796015
Eva Green,4637227252047046,689.45,Debit,Client Payment Received,
Eva Green,8323151450265976,130.1,Debit,Monthly Subscription Fee,
Bob Brown,3629926025372931,863.07,Credit,Monthly Subscription Fee,
Jane Smith,6657427875053973,29.08,Debit,Client Payment Received,
Eva Green,4788941202646235,950.15,Debit,Online Purchase,
Frank Blue,5232437000823201,941.7,Debit,Refund for Returned Items,
Frank Blue,8606030262772216,395.07,Credit,Monthly Subscription Fee,
Alice Johnson,1328573641441057,470.82,Transfer,Monthly Subscription Fee,6910224622334036
Eva Green,2043076984197156,708.09,Debit,Office Supplies Purchase,
David Black,5549957650509004,813.86,Transfer,Office Supplies Purchase,1770449598388660
John Doe,2517253059414203,841.11,Credit,Monthly Subscription Fee,
Henry Gold,4486463483363013,316.19,Credit,Credit Card Payment,
Bob Brown,3064260193704877,267.62,Transfer,Payment for Services Rendered,3883467346609634
Eva Green,6751831522697397,396.63,Debit,Payment for Services Rendered,
Bob Brown,2001517069397449,107.87,Debit,Monthly Subscription Fee,
Henry Gold,1382896803968382,307.52,Transfer,Client Payment Received,4530563380131425
Eva Green,3759688206652592,60.28,Debit,Client Payment Received,
Alice Johnson,3138467800847947,570.26,Credit,Bonus Payment,
Bob Brown,9819297821831556,92.34,Debit,Client Payment Received,
Henry Gold,2852473206719721,920.15,Debit,Monthly Subscription Fee,
Bob Brown,2882062964821372,801.0,Credit,Bonus Payment,
Grace Pink,2631666150732817,318.74,Credit,Reimbursement for Travel Expenses,
Alice Johnson,6991989473817356,932.21,Credit,Payment for Services Rendered,
John Doe,5506303677185487,124.67,Credit,Online Purchase,
John Doe,1184653907661083,820.3,Debit,Reimbursement for Travel Expenses,
Alice Johnson,1059068161179940,216.26,Transfer,Online Purchase,3627724661798360
David Black,8212121678546288,140.59,Credit,Payment for Services Rendered,
Grace Pink,5334990160210959,449.54,Credit,Client Payment Received,
Eva Green,3830924822632282,165.87,Debit,Online Purchase,
Eva Green,9037442189624710,563.18,Credit,Client Payment Received,
Grace Pink,6578180975318559,536.26,Credit,Office Supplies Purchase,
Carol White,8476532382379964,239.75,Debit,Reimbursement for Travel Expenses,
Carol White,9147044437858032,666.4,Debit,Online Purchase,
John Doe,9411419977257975,271.11,Debit,Client Payment Received,
Henry Gold,4613774958315170,771.55,Transfer,Reimbursement for Travel Expenses,5230175316734525
Carol White,4540367019983589,100.14,Transfer,Credit Card Payment,6481430125888269
Bob Brown,3557898764089263,249.44,Debit,Credit Card Payment,
Bob Brown,1382896803968382,426.73,Debit,Bonus Payment,
Grace Pink,3759688206652592,919.11,Transfer,Bonus Payment,3448706505416457
Grace Pink,7608147446397878,298.98,Debit,Bonus Payment,
Henry Gold,9512963411350347,337.25,Debit,Monthly Subscription Fee,
Eva Green,4033129614460842,118.7,Credit,Online Purchase,
Carol White,3964900017829188,532.98,Transfer,Payment for Services Rendered,4275602983913237
David Black,4146677210263079,817.72,Debit,Transfer to Savings Account,
John Doe,4486463483363013,282.21,Debit,Transfer to Savings Account,
Henry Gold,8619582616506012,822.54,Credit,Online Purchase,
Alice Johnson,8039748017104172,567.95,Transfer,Reimbursement for Travel Expenses,6720106614604698
David Black,4050800847352350,562.12,Debit,Bonus Payment,
Carol White,2580005359688516,680.46,Transfer,Monthly Subscription Fee,7457914074343157
Frank Blue,3413261534830586,248.22,Debit,Client Payment Received,
Jane Smith,6795484843633420,0.68,Debit,Payment for Services Rendered,
Alice Johnson,1295465547105021,245.93,Credit,Credit Card Payment,
Henry Gold,5063484336354120,163.5,Credit,Credit Card Payment,
David Black,8212121678546288,265.26,Credit,Refund for Returned Items,
Alice Johnson,1061020541041392,821.72,Credit,Office Supplies Purchase,
John Doe,6568963528420759,624.66,Credit,Credit Card Payment,
David Black,6193117629679068,621.61,Debit,Client Payment Received,
Henry Gold,2727390245708204,181.85,Transfer,Client Payment Received,1529705636512653
Jane Smith,5304119614327802,956.47,Transfer,Transfer to Savings Account,3882111902502150
Bob Brown,4693483824709740,169.99,Debit,Online Purchase,
Eva Green,2757405724167639,906.78,Transfer,Office Supplies Purchase,6046027949047928
David Black,5264433892447961,618.01,Transfer,Credit Card Payment,3374979011076435
Henry Gold,5611164978592733,432.98,Debit,Monthly Subscription Fee,
Alice Johnson,3221857909548179,403.28,Debit,Online Purchase,
Jane Smith,8470874796057166,609.0,Debit,Office Supplies Purchase,
David Black,6318780471235222,431.98,Debit,Bonus Payment,
Henry Gold,8806667811586514,333.13,Credit,Payment for Services Rendered,
Eva Green,2495729399742437,740.91,Debit,Transfer to Savings Account,
Carol White,8152913020314928,480.99,Credit,Payment for Services Rendered,
Jane Smith,8377884445948549,339.76,Debit,Refund for Returned Items,
Eva Green,7642218583889578,504.14,Credit,Payment for Services Rendered,
Frank Blue,6105030219824976,64.79,Debit,Online Purchase,
Alice Johnson,7200514926896302,536.56,Debit,Credit Card Payment,
John Doe,2385524578449901,309.18,Debit,Payment for Services Rendered,
Bob Brown,7435609436080115,319.05,Transfer,Bonus Payment,4478364070932090
John Doe,1628728579046428,104.45,Credit,Credit Card Payment,
Alice Johnson,6596308961010347,348.75,Debit,Bonus Payment,
Frank Blue,8212121678546288,128.91,Credit,Office Supplies Purchase,
Bob Brown,1793272733242832,662.03,Debit,Office Supplies Purchase,
Frank Blue,2612897537856740,623.29,Transfer,Monthly Subscription Fee,1663442793578238
John Doe,8212497109352287,38.38,Debit,Monthly Subscription Fee,
Alice Johnson,1124335106180534,724.79,Transfer,Online Purchase,9368580759073364
Jane Smith,7801480043055686,396.15,Transfer,Refund for Returned Items,4545688228306604
Bob Brown,2143042706461784,12.27,Transfer,Monthly Subscription Fee,7457914074343157
John Doe,6568963528420759,556.62,Credit,Refund for Returned Items,
Carol White,5368542288283306,88.11,Debit,Refund for Returned Items,
Grace Pink,4631945159040497,361.96,Credit,Transfer to Savings Account,
Grace Pink,2712882338366516,238.68,Debit,Office Supplies Purchase,
Jane Smith,3975419618799407,402.36,Credit,Online Purchase,
Bob Brown,2721525351636096,827.52,Transfer,Credit Card Payment,2099469514050535
Carol White,3716740338090900,389.27,Credit,Office Supplies Purchase,
Eva Green,2437940894935163,531.49,Credit,Online Purchase,
David Black,2229933148071062,580.05,Transfer,Reimbursement for Travel Expenses,5822101289127933
John Doe,7885977707979093,12.55,Transfer,Client Payment Received,4282028979055133
Henry Gold,3671376156343999,125.71,Transfer,Client Payment Received,4902430207590167
Grace Pink,5571941747462160,3.49,Debit,Refund for Returned Items,
Henry Gold,7457914074343157,326.73,Transfer,Payment for Services Rendered,5929714130734068
Grace Pink,8348245931334937,423.89,Credit,Office Supplies Purchase,
Grace Pink,8867326399893584,507.78,Debit,Payment for Services Rendered,
Frank Blue,4112800196604893,963.87,Credit,Refund for Returned Items,
Bob Brown,9735104697085676,700.11,Transfer,Monthly Subscription Fee,1735700938596127
David Black,3684224385413413,584.23,Transfer,Online Purchase,4097782694412112
Frank Blue,8613030655483070,33.33,Credit,Payment for Services Rendered,
Eva Green,5999858461715751,328.92,Debit,Online Purchase,
Eva Green,5692169836124893,142.82,Transfer,Bonus Payment,3975419618799407
Bob Brown,3883467346609634,715.07,Credit,Bonus Payment,
John Doe,8285735835089063,340.65,Transfer,Transfer to Savings Account,3849774867100944
Alice Johnson,5175836539214998,609.99,Debit,Credit Card Payment,
Grace Pink,2194485368838471,702.67,Transfer,Client Payment Received,3221857909548179
Jane Smith,4478364070932090,277.25,Credit,Transfer to Savings Account,
Grace Pink,2244155408715697,730.18,Debit,Refund for Returned Items,
Bob Brown,9037442189624710,564.8,Transfer,Client Payment Received,8313833735939167
Henry Gold,8614291639616673,963.14,Credit,Transfer to Savings Account,
Grace Pink,3849774867100944,391.77,Debit,Reimbursement for Travel Expenses,
Frank Blue,2437940894935163,823.46,Credit,Refund for Returned Items,
John Doe,3882111902502150,183.2,Debit,Credit Card Payment,
Henry Gold,3623731793236874,148.03,Transfer,Client Payment Received,6666155490535302
Frank Blue,7207289539244083,980.98,Credit,Monthly Subscription Fee,
David Black,5718028981939566,362.32,Transfer,Reimbursement for Travel Expenses,1927044868165442
Bob Brown,6968219861196795,438.68,Transfer,Reimbursement for Travel Expenses,8702622844357557
Henry Gold,4906870374355130,854.97,Debit,Credit Card Payment,
Frank Blue,3890225821256468,440.95,Debit,Monthly Subscription Fee,
John Doe,3064260193704877,331.41,Credit,Reimbursement for Travel Expenses,
John Doe,6751831522697397,583.85,Transfer,Bonus Payment,8338693680417829
Grace Pink,7774556720074788,564.97,Debit,Office Supplies Purchase,
Carol White,9226410139842675,617.12,Credit,Credit Card Payment,
Grace Pink,6405003420760300,235.23,Debit,Transfer to Savings Account,
Alice Johnson,2800117258657595,180.04,Debit,Monthly Subscription Fee,
Henry Gold,4901577610394658,547.39,Transfer,Bonus Payment,3075078001931248
Eva Green,8966790204372397,189.71,Credit,Refund for Returned Items,
Frank Blue,2903330446693290,807.73,Credit,Online Purchase,
Bob Brown,3964483002710546,715.16,Credit,Payment for Services Rendered,
Grace Pink,1647856387435296,948.98,Credit,Bonus Payment,
Grace Pink,6783006273251675,231.27,Debit,Office Supplies Purchase,
Bob Brown,9078195580435653,588.93,Debit,Client Payment Received,
Alice Johnson,1572282814385639,504.41,Transfer,Client Payment Received,1863806955520226
Carol White,8305999049418203,598.15,Credit,Bonus Payment,
David Black,9863409304597557,32.45,Debit,Client Payment Received,
Bob Brown,5155012802927252,101.02,Credit,Office Supplies Purchase,
Frank Blue,5129407636099695,753.51,Credit,Bonus Payment,
David Black,5506303677185487,234.6,Credit,Credit Card Payment,
David Black,2630911704285042,990.7,Transfer,Credit Card Payment,5718028981939566
Carol White,4554280529202710,250.15,Transfer,Online Purchase,7150750646571703
Jane Smith,2001517069397449,742.98,Debit,Transfer to Savings Account,
John Doe,3155565471125782,366.37,Debit,Payment for Services Rendered,
Bob Brown,7005348547325842,654.42,Credit,Bonus Payment,
Alice Johnson,5824699328571693,439.11,Credit,Credit Card Payment,
Eva Green,4613774958315170,407.64,Transfer,Monthly Subscription Fee,6627154186159139
Jane Smith,5535792788009146,352.71,Transfer,Online Purchase,8896999362162440
Bob Brown,9090728468771889,59.61,Transfer,Client Payment Received,5986653133841108
Grace Pink,2634851307356891,608.39,Debit,Client Payment Received,
Grace Pink,1383832994477838,284.45,Debit,Reimbursement for Travel Expenses,
John Doe,1770449598388660,142.93,Transfer,Monthly Subscription Fee,6968219861196795
Grace Pink,4034018161993149,853.42,Credit,Credit Card Payment,
John Doe,5549957650509004,522.34,Debit,Reimbursement for Travel Expenses,
John Doe,5012301129052641,632.03,Transfer,Payment for Services Rendered,8438118775082099
Bob Brown,9139555676671135,609.49,Debit,Office Supplies Purchase,
Alice Johnson,5759512654208502,714.57,Debit,Bonus Payment,
Henry Gold,8245505702488036,34.07,Transfer,Credit Card Payment,4973868399438714
Alice Johnson,3970456176466384,119.76,Debit,Refund for Returned Items,
Carol White,3487651847814792,704.77,Debit,Office Supplies Purchase,
Bob Brown,2631666150732817,991.34,Transfer,Transfer to Savings Account,4934269142847072
Grace Pink,8867326399893584,557.86,Credit,Transfer to Savings Account,
Bob Brown,8764245047421024,471.11,Transfer,Payment for Services Rendered,8966015413906682
Eva Green,4373832802454857,123.15,Debit,Monthly Subscription Fee,
Eva Green,9825880721122250,553.1,Transfer,Reimbursement for Travel Expenses,3339557471276742
Alice Johnson,6205988062031510,337.75,Transfer,Online Purchase,4959037794583375
Carol White,9825880721122250,722.34,Credit,Credit Card Payment,
Alice Johnson,1361967051267476,641.71,Transfer,Client Payment Received,9863409304597556
Grace Pink,7589919582164339,655.39,Credit,Monthly Subscription Fee,
Frank Blue,6991989473817356,476.0,Debit,Client Payment Received,
Grace Pink,6053612992809085,24.76,Debit,Office Supplies Purchase,
Bob Brown,3303664730087046,379.77,Credit,Office Supplies Purchase,
Grace Pink,7574692715975276,250.08,Credit,Refund for Returned Items,
Frank Blue,7083805996168123,225.31,Transfer,Reimbursement for Travel Expenses,2593960630126225
Carol White,1328573641441057,575.29,Debit,Monthly Subscription Fee,
David Black,7838813925763780,434.89,Transfer,Refund for Returned Items,8386636731146466
Frank Blue,8722576636662304,42.56,Transfer,Bonus Payment,9796302781277636
Eva Green,9981277053515585,538.34,Credit,Bonus Payment,
David Black,3032060324273744,540.65,Transfer,Payment for Services Rendered,5836432803527418
John Doe,4459945150389947,994.6,Transfer,Online Purchase,6879813499377581
Bob Brown,3527925857136521,583.83,Transfer,Office Supplies Purchase,1910748236153924
Eva Green,9119538158424234,385.22,Debit,Credit Card Payment,
Grace Pink,5482812401173329,578.79,Credit,Online Purchase,
Carol White,8508800034049869,927.2,Credit,Refund for Returned Items,
David Black,3064260193704877,901.57,Credit,Payment for Services Rendered,
Alice Johnson,7157841486729310,558.29,Credit,Reimbursement for Travel Expenses,
Eva Green,2244155408715697,711.8,Debit,Credit Card Payment,
Grace Pink,4640447069618507,4.58,Transfer,Refund for Returned Items,8348245931334937
Eva Green,8908236243392148,75.44,Credit,Client Payment Received,
Henry Gold,3303664730087046,640.35,Debit,Monthly Subscription Fee,
Eva Green,8757018071779530,766.38,Debit,Reimbursement for Travel Expenses,
David Black,2634851307356891,669.16,Debit,Online Purchase,
Jane Smith,6555302233598496,807.54,Credit,Online Purchase,
David Black,6405003420760300,35.39,Debit,Client Payment Received,
Alice Johnson,1061020541041392,818.11,Credit,Transfer to Savings Account,
Henry Gold,8150653584747592,127.79,Credit,Credit Card Payment,
Henry Gold,6343264389228831,727.47,Debit,Client Payment Received,
Frank Blue,7843379434992982,761.84,Credit,Monthly Subscription Fee,
Bob Brown,4011407288988045,515.4,Transfer,Transfer to Savings Account,4533728137575028
John Doe,4638875968458536,196.11,Debit,Office Supplies Purchase,
Carol White,4173463718961387,528.99,Credit,Bonus Payment,
David Black,1160803508102272,68.65,Credit,Online Purchase,
Carol White,6495934941665860,312.23,Debit,Client Payment Received,
Henry Gold,4902430207590167,131.64,Transfer,Client Payment Received,7843379434992982
